#,Player,Pos,Team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,AVG,TTL
601,TANNER MCLACHLAN,TE,CIN,-,-,-,-,-,-,-,-,-,-,-,BYE,-,-,-,0,0,,0.0,0.0
601,JACOB KIBODI,RB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,0.0
601,CJ UZOMAH,TE,FA,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,,0.0,0.0
601,CHRIS OLADOKUN,QB,KC,-,-,-,-,-,BYE,-,-,-,-,-,-,-,-,-,-,-,,,0.0
601,ANDRE MILLER,RB,LAC,-,-,-,-,BYE,-,-,-,-,-,-,-,-,0,-,-,0,,0.0,0.0
601,KHARI BLASINGAME,RB,FA,0,-,-,-,-,0,-,-,-,-,-,-,-,0,-,0,-,,0.0,0.0
601,PARKER HESSE,TE,FA,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,,0.0,0.0
601,JORDAN MATTHEWS,TE,FA,0,0,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,,0.0,0.0
601,ZACH PASCAL,WR,NYG,0,0,0,0,0,0,0,0,0,0,BYE,0,-,0,0,-,-,,0.0,0.0
601,AUSTIN REED,QB,CHI,0,-,-,-,-,-,BYE,-,-,-,-,-,-,-,-,-,-,,0.0,0.0
601,IRVIN CHARLES,WR,NYJ,-,0,0,0,0,0,0,0,0,0,0,BYE,0,-,-,-,-,,0.0,0.0
601,SAM HARTMAN,QB,WAS,0,-,-,-,-,-,-,-,-,-,-,-,0,BYE,-,-,-,,0.0,0.0
601,BRAYDEN WILLIS,TE,SF,-,-,0,-,-,-,-,0,BYE,-,0,0,-,0,0,0,0,,0.0,0.0
601,ERIK EZUKANMA,WR,MIA,-,-,0,-,-,BYE,-,-,-,-,-,-,-,-,-,0,-,,0.0,0.0
601,ROBERT TONYAN,TE,KC,-,-,0,0,0,BYE,0,0,-,-,-,-,-,-,-,-,-,,0.0,0.0
601,BRENDEN BATES,TE,CLE,-,0,0,0,0,-,-,-,-,BYE,-,-,-,-,-,-,0,,0.0,0.0
601,KEAONTAY INGRAM,RB,KC,-,-,0,-,-,BYE,-,-,-,-,-,-,-,-,-,-,-,,0.0,0.0
601,FELEIPE FRANKS,QB,ATL,0,0,0,0,0,0,0,-,-,0,-,0,0,0,0,0,0,,0.0,0.0
601,JORDAN TRAVIS,QB,FA,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,0.0,0.0
601,RODNEY WILLIAMS,TE,FA,-,-,0,-,-,0,-,0,-,-,-,-,-,-,-,-,-,,0.0,0.0
601,TRAVIS VOKOLEK,TE,ARI,-,-,-,0,-,-,-,-,-,-,BYE,-,-,-,-,-,-,,0.0,0.0
601,BRYCE FORD-WHEATON,WR,NYG,-,0,0,-,0,-,0,-,-,-,BYE,-,0,0,-,-,-,,0.0,0.0
601,TOM KENNEDY,WR,DET,0,0,-,-,BYE,-,-,-,-,-,-,-,-,-,-,0,0,,0.0,0.0
601,DALTON BELL,WR,MIA,0,0,0,0,0,BYE,0,-,0,0,0,0,0,0,0,0,0,,0.0,0.0
601,KO KIEFT,TE,TB,0,0,0,0,0,0,0,0,0,0,BYE,0,0,0,0,0,0,,0.0,0.0
601,BRADY RUSSELL,TE,SEA,0,0,0,0,0,0,0,0,0,BYE,-,-,0,0,-,-,-,,0.0,0.0
601,ADAM PRENTICE,RB,FA,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,,0.0,0.0
601,CHRIS MOORE,WR,WAS,0,0,0,0,0,-,-,-,-,-,-,-,-,BYE,-,-,-,,0.0,0.0
601,ANTHONY FIRKSER,TE,FA,0,-,-,-,-,0,-,0,-,-,-,-,0,-,0,0,-,,0.0,0.0
601,DAREKE YOUNG,WR,SEA,0,-,0,0,-,-,0,0,0,BYE,-,0,-,0,0,0,0,,0.0,0.0
601,SKYY MOORE,WR,KC,0,0,0,0,0,BYE,0,-,-,-,-,-,-,-,-,-,-,,0.0,0.0
601,DEONTE HARTY,WR,FA,0,0,0,0,-,0,-,-,-,-,-,-,-,-,-,-,-,,0.0,0.0
601,JALEN GUYTON,WR,FA,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,0.0,0.0
601,JAKOB JOHNSON,RB,HOU,-,0,0,0,-,-,-,-,-,-,-,-,-,BYE,-,-,-,,0.0,0.0
601,JOHN KELLY,RB,FA,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,0.0,0.0
601,JAKE TONGES,TE,SF,0,0,0,0,-,0,0,0,BYE,0,-,0,-,0,-,-,-,,0.0,0.0
601,TRAYVEON WILLIAMS,RB,FA,-,0,0,0,-,-,-,-,0,0,-,-,-,-,-,0,0,,0.0,0.0
601,COLSON YANKOFF,TE,WAS,-,0,-,0,0,-,0,-,-,-,-,-,-,BYE,-,-,-,,0.0,0.0
601,JAVON BAKER,WR,NE,-,0,-,-,-,-,-,0,0,0,0,0,0,BYE,-,0,0,,0.0,0.0
601,TRISHTON JACKSON,WR,ARI,-,0,0,-,-,-,-,-,-,-,BYE,-,-,-,-,-,-,,0.0,0.0
601,BRAXTON BERRIOS,WR,HOU,0,0,0,0,0,-,0,-,-,-,-,-,-,BYE,-,0,0,,0.0,0.0
601,GARY BRIGHTWELL,RB,CIN,-,-,-,0,-,-,-,-,-,-,-,BYE,-,-,-,-,-,,0.0,0.0
601,CODY THOMPSON,WR,TB,-,-,-,-,0,-,-,-,-,-,BYE,-,-,-,-,-,-,,0.0,0.0
601,JABARI SMALL,RB,DET,-,-,-,-,BYE,0,-,-,-,-,-,-,-,-,-,-,-,,0.0,0.0
601,JALEN VIRGIL,WR,BUF,-,-,-,-,-,-,-,0,0,0,0,BYE,0,0,-,0,-,,0.0,0.0
601,MARQUEZ CALLAWAY,WR,SF,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,-,,0.0,0.0
601,MONTRELL WASHINGTON,WR,NYG,-,-,-,-,-,-,-,0,-,-,BYE,-,-,-,-,-,-,,0.0,0.0
601,TREVOR SIEMIAN,QB,FA,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,,0.0,0.0
601,TROY HAIRSTON,RB,CLE,-,-,-,-,-,-,0,0,-,BYE,-,-,-,-,-,-,-,,0.0,0.0
601,JEFF DRISKEL,QB,FA,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,0.0,0.0
601,BRENDEN RICE,WR,LAC,-,-,-,-,BYE,-,0,-,-,-,-,-,-,-,-,-,-,,0.0,0.0
601,EJ JENKINS,TE,PHI,0,0,-,-,BYE,-,-,-,0,-,-,-,-,0,0,0,0,,0.0,0.0
601,EVAN HULL,RB,PIT,-,-,-,-,-,-,0,-,BYE,-,-,-,-,-,-,-,-,,0.0,0.0
601,JUSTIN SHORTER,WR,LV,-,-,-,-,-,-,0,0,0,BYE,0,0,0,-,-,-,0,,0.0,0.0
601,XAVIER WEAVER,WR,ARI,-,-,-,-,-,0,-,-,-,-,BYE,-,-,-,-,-,-,,0.0,0.0
601,LAMICAL PERINE,RB,FA,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,,0.0,0.0
601,JAYLEN JOHNSON,WR,LAC,-,-,-,-,BYE,-,-,0,-,-,-,-,-,-,-,-,-,,0.0,0.0
601,CORY WATSON,TE,MIN,-,-,-,-,-,0,-,0,0,0,-,-,-,-,-,-,-,,0.0,0.0
601,KJ HAMLER,WR,BUF,-,-,-,-,0,-,-,-,-,-,-,BYE,-,-,-,-,-,,0.0,0.0
601,TRENT TAYLOR,WR,SF,-,-,-,-,0,-,-,-,BYE,-,-,-,-,-,-,-,-,,0.0,0.0
601,DANTE MILLER,RB,NYG,-,-,-,-,0,0,-,-,-,-,BYE,-,-,-,-,-,-,,0.0,0.0
601,ROMAN WILSON,WR,PIT,-,-,-,-,-,0,-,-,BYE,-,-,-,-,-,-,-,-,,0.0,0.0
601,NICK MUSE,TE,PHI,0,0,-,-,BYE,-,-,-,-,-,-,0,0,-,-,-,-,,0.0,0.0
601,DJ WILLIAMS,RB,TB,-,-,-,-,-,0,-,-,-,-,BYE,-,-,-,-,-,-,,0.0,0.0
601,EQUANIMEOUS ST BROWN,WR,FA,-,-,-,-,-,0,0,0,-,-,-,-,-,-,-,-,-,,0.0,0.0
601,TEAGAN QUITORIANO,TE,ATL,-,-,-,-,-,0,0,0,0,0,0,0,-,-,-,-,-,,0.0,0.0
601,JAREN HALL,QB,FA,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,,0.0,0.0
601,AVERY WILLIAMS,RB,PHI,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,,0.0,0.0
601,ANDREW BECK,TE,NYJ,-,-,-,-,0,0,0,-,-,-,-,BYE,-,-,-,0,-,,0.0,0.0
722,MIKE WHITE,QB,BUF,-,-,-,-,-,-,-,-,-,-,-,BYE,-,-,-,-,-,,,0.0
709,VELUS JONES,WR,NO,-0.1,-,-,-,-,-,-,-,-,-,-,BYE,-,-,-,-,0,,-0.1,-0.1
709,JERMAINE JACKSON,WR,FA,-,-,-,-,-,-,0,0,-0.1,0,-,-,-,-,-,-,-,,0.0,-0.1
711,KYLE TRASK,QB,TB,-0.2,-,-,-,-,-,-,-,-,-,BYE,-,0.2,-,0,-,-0.2,,-0.1,-0.2
711,JARRETT STIDHAM,QB,DEN,-,-,-,-,-,-,-0.2,-,-,-,0,-,-,BYE,-,-,-,,-0.1,-0.2
711,BRYCEN TREMAYNE,WR,CAR,-,-,-,-,-0.2,-,-,-,-,-,BYE,-,-,-,-,-,0,,-0.1,-0.2
711,JAKE BROWNING,QB,CIN,-,-,-,-,-,-,-,0,-0.1,-,-,BYE,-,-,-,-0.1,-,,-0.1,-0.2
715,TYSON BAGENT,QB,CHI,-,-,-,-,-0.4,-0.3,BYE,-,-,-,-,-,-,0.2,0.2,-,-,,-0.1,-0.3
716,DYLAN LAUBE,RB,LV,-,-,-,-,-,-2,-,-,-,BYE,-,0,0,-,0,-,0,,-0.4,-2.0
716,STEVEN SIMS,WR,SEA,0,0,0,-2,-,0,-,-,0,0,-,-,-,-,-,-,0,,-0.3,-2.0
718,CLAYTON TUNE,QB,ARI,-,-2.6,-,-,-,-,0.2,-,0,-0.1,BYE,-,-,-,0.2,-,-,,-0.5,-2.3
719,KADARIUS TONEY,WR,FA,-,-,-,-,-,-,-,-,-,-,-0.7,-,0.3,-2,-,-,-,,-0.8,-2.4
720,JHAQUAN JACKSON,WR,TEN,0,0,0,0,BYE,0,0,0,0.3,0,0,-2,-2,-,-,-,-,,-0.3,-3.7
721,DEE WILLIAMS,WR,NYG,-2,0,0,0,0,0,0,-2,0,-,0,0,-2,-,0,-,-,,-0.5,-6.0
