#,Player,Pos,Team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,AVG,TTL
62,ZAY FLOWERS,WR,BAL,17.7,10.8,13,8,12.3,17.1,11.5,6.9,2.1,12.3,8,23.2,BYE,20,1.7,22.2,19.6,,12.9,206.4
63,JEROME FORD,RB,CLE,1.6,24.1,19.1,9.5,BYE,11.1,17.4,4.9,12.7,11.9,11.9,11.9,14.2,13.2,7.1,9.3,26.1,,12.9,206.0
63,DEANDRE HOPKINS,WR,BAL,13.5,8,7.8,10.3,22,3,-,34.8,10.5,5.7,15.9,7.9,18.9,25.4,4.1,4,14.2,,12.9,206.0
63,TONY POLLARD,RB,TEN,22.2,19.9,15.1,9,8.4,17,BYE,6.5,9.3,5.5,18,22.3,17.3,16.6,7.7,5.3,5.9,,12.9,206.0
66,JORDAN ADDISON,WR,MIN,16.1,16.2,11.2,0,18.4,11.8,31.3,21.4,10.2,10.9,7.4,9.9,BYE,4.7,29.1,1.2,5.8,,12.9,205.6
67,GEORGE KITTLE,TE,SF,4.9,6,16,1.9,27.7,1.1,13,23.9,BYE,20.6,22.9,4.9,10.8,16.6,7.4,19.6,5.9,,12.7,203.2
68,JAYDEN REED,WR,GB,6.6,19.7,9.3,10.5,1.7,BYE,11.1,12.3,7,19.4,19.2,15,5.6,20.5,17.2,-,26.9,,13.5,202.0
69,DAVID NJOKU,TE,CLE,4.4,6.8,6,10.6,BYE,5.4,10.4,17.7,12.6,11.8,12.6,11.9,3.7,27.1,26.4,16.4,17.4,,12.6,201.2
70,SAQUON BARKLEY,RB,PHI,9.3,27.2,-,-,-,13.8,18.8,15.8,14.3,7.1,30,6.2,-,23.1,5.7,19.4,8.8,,15.3,199.5
71,DANDRE SWIFT,RB,CHI,1.3,27.1,14.8,17.9,16.8,17.8,10.5,14.4,9.4,-,19.7,9.4,4,3.9,9.5,15.2,7.6,,12.5,199.3
72,JAYLEN WADDLE,WR,MIA,11.8,12.4,-,8.6,14.5,18.1,12.3,25.1,8.4,BYE,9.5,19.4,10.2,13.9,28.2,6.2,-,,14.2,198.6
73,CHRIS GODWIN,WR,TB,10.1,10.8,8.2,19.4,BYE,13.7,12.6,17.8,3.6,9.4,9.9,7.5,7.9,10.3,25.5,13.9,17.1,,12.4,197.7
74,TERRY MCLAURIN,WR,WAS,5.1,16.4,10.1,22.6,8.9,14.1,15,17.3,12.3,7.3,9.3,9,0,BYE,26.1,8,16.1,,12.4,197.6
75,DAVID MONTGOMERY,RB,DET,13.4,12.4,-,34.1,20.9,4.3,-,-,BYE,17.6,17.8,15.1,12.5,11.5,10.2,14.9,12.5,,15.2,197.2
76,JAKOBI MEYERS,WR,LV,29.1,-,15.5,5.3,20.5,17.1,18,2.9,13.5,4.1,8.9,20.1,BYE,7.5,15.7,7.2,11.6,,13.1,197.0
77,GARDNER MINSHEW,QB,KC,0,11.1,13.1,-,6.3,12.6,28.1,15.8,9.6,6.7,-,15.6,18.7,15.1,20.6,10.1,13.3,,13.1,196.7
78,KENNETH WALKER,RB,SEA,10.7,18.4,30.6,13.9,BYE,17.9,13.1,8,2.7,19.7,2.6,-,-,9.4,20.2,6.6,16.5,,13.6,190.3
79,COURTLAND SUTTON,WR,DEN,13.2,11.6,19.1,11.7,2.3,14.6,19.6,10.9,BYE,17.3,16.6,9.1,15.7,15.2,12.1,0,-,,12.6,189.0
80,JAYLEN WARREN,RB,PIT,6.8,12.6,8.2,11.5,10.9,BYE,10.1,7.8,14.3,19,23.5,7.2,6.5,8,11.8,10.4,19.8,,11.8,188.4
81,BRIAN ROBINSON,RB,WAS,13.6,28.9,7,13.1,8.3,13.6,8.3,9.9,11.7,27.7,20.2,8.4,5.3,BYE,-,-,11.6,,13.4,187.6
82,TYLER LOCKETT,WR,TEN,3,25.9,8.4,9.4,-,15.4,7.8,22.1,6.2,23.2,10.1,6,9.7,14.9,5.1,16.1,2,,11.6,185.3
83,GUS EDWARDS,RB,FA,5.2,12.2,5.1,6.9,4.8,6.3,21.4,29.4,17.2,9.8,21,4.7,-,1.5,13.9,14,10.8,,11.5,184.2
84,JOSH JACOBS,RB,GB,9.1,9.9,11,27.9,19.9,11.3,5.1,16.8,21.8,12.7,6.1,22.5,-,7,-,-,-,,13.9,181.1
85,DEVON ACHANE,RB,MIA,-,1.9,51.3,27,21.5,-,-,-,-,BYE,1.5,-,25.3,12.1,9.2,4.1,23.7,,17.8,177.6
86,ROMEO DOUBS,WR,GB,18.6,5,18.3,18.5,1.4,BYE,11,11.8,6.6,12.1,16.3,6.7,11.2,7.2,6,17.9,5.8,,10.9,174.4
87,COLE KMET,TE,CHI,9.4,7.8,4.2,27.6,15.2,2.9,0,17.9,23.5,9.6,5,11.3,BYE,11.6,13.3,14.7,0,,10.9,174.0
88,AUSTIN EKELER,RB,WAS,26.4,-,-,-,-,10.2,5.6,23.3,21,21.5,7,9.4,4.7,21,7.8,11.6,4,,13.3,173.5
89,DESMOND RIDDER,QB,CIN,8.9,22.4,6.3,8.2,26.2,19.1,13.8,3.4,-,8.7,-,11.7,8.8,26.4,8.9,-,-0.3,,12.3,172.5
90,CHUBA HUBBARD,RB,CAR,8.9,10,2.4,7.3,4.5,16,BYE,7.4,10.7,5.9,8.5,20.2,22.4,11.6,12.3,12.1,11.1,,10.7,171.3
91,NAJEE HARRIS,RB,LAC,5.3,5.3,6.5,11.3,5,-,15.8,10.5,15.6,18.6,4.6,15.9,9.7,7.8,1.3,13.8,24.2,,10.7,171.2
92,JAMES CONNER,RB,ARI,12,16.6,19.6,6.6,4.6,-,-,-,-,7.3,8.3,7.2,22.5,BYE,17.9,22.2,26.3,,14.3,171.1
93,BRANDON AUBREY,K,DAL,10,18,11,12,6,8,BYE,13,7,7,9,9,15,22,4,9,11,,10.7,171.0
94,TREY MCBRIDE,TE,ARI,4.3,5.2,1.2,1.5,3.7,10.2,5.9,25.5,5.2,21.1,9.3,13,22.9,BYE,20.2,9.1,10.8,,10.6,169.1
95,ZACK MOSS,RB,FA,-,20.7,22.5,9,33.5,17.9,7.2,14.4,2.6,0.2,-,9,7.7,9.6,12.3,-,-,,12.8,166.6
96,DRAKE LONDON,WR,ATL,0,18.7,5.1,11.8,14.7,21.5,11.4,10.5,-,6.6,BYE,14.1,1.8,29.2,4.4,6.9,9.6,,11.1,166.3
97,JUSTIN JEFFERSON,WR,MIN,24,24.9,27.9,26.5,5.8,-,-,-,-,-,-,-,BYE,4.7,15.4,26.1,10.9,,18.5,166.2
98,BALTIMORE RAVENS,DST,BAL,11,3,7,17,6,11,14,6,15,14,6,15,BYE,7,9,15,10,,10.4,166.0
99,NATHANIEL DELL,WR,HOU,6.4,20.2,25.5,3.9,8.3,-,BYE,6.1,29.6,18.9,28.9,17.2,0,-,-,-,-,,15.0,165.0
100,COOPER KUPP,WR,SEA,-,-,-,-,19.8,27.8,6.9,6.1,6.8,-,2.1,4.8,15.9,25.5,25.1,10.9,12.7,,13.7,164.4
101,JAKE FERGUSON,TE,DAL,3.1,10.1,9.8,14.7,5.8,2.5,BYE,14.7,22.1,12.6,6.2,4.5,19.7,12.2,10.4,8.5,7.3,,10.3,164.2
102,BRYCE YOUNG,QB,CAR,9.5,13.5,-,7.2,20.3,12.7,BYE,14.5,12,9.2,6.2,8.1,8.1,7.5,7.6,22.2,3.7,,10.8,162.2
103,DALLAS COWBOYS,DST,DAL,37,15,1,27,-1,4,BYE,15,2,8,21,16,-1,11,0,1,6,,10.1,162.0
104,GABRIEL DAVIS,WR,FA,5.2,21.2,10.3,15.1,22,3.1,1.6,23.7,0,9.6,0,22.5,-,0,0,23,4.1,,10.1,161.4
104,EZEKIEL ELLIOTT,RB,FA,7.3,1.3,9.7,4.2,7.8,11.9,9.1,3.6,6.2,10.8,-,7.2,13.2,27,9.6,21,11.5,,10.1,161.4
106,JAVONTE WILLIAMS,RB,DAL,9.7,7.8,8.5,3.9,-,7.2,12.6,18.8,-,21,7.3,10.1,10,18.1,4,10.9,8.8,,10.6,158.7
107,BRANDIN COOKS,WR,NO,4.2,-,3.7,6.7,2.3,15,-,14.2,1.7,32.3,7.2,17.2,16.5,5.7,3,10.3,17,,10.5,157.0
108,JUSTIN TUCKER,K,FA,5,11,7,4,4,19,8,8,14,7,11,10,-,12,12,16,8,,9.8,156.0
109,KIRK COUSINS,QB,ATL,17.5,28.6,26.7,11.6,19.9,8.7,22,19.9,-,-,BYE,-,-,-,-,-,-,,19.3,154.7
110,DEVIN SINGLETARY,RB,NYG,1.5,3.4,6.5,8.8,0,7.2,-,6.3,4.6,23.1,19.8,13.2,5,12.5,21,9.3,11.6,,9.6,153.8
111,JOE BURROW,QB,CIN,3.2,16.4,9.2,4.7,24.4,14.8,BYE,27.6,22.3,21.9,8.7,-,-,-,-,-,-,,15.3,153.2
112,CLEVELAND BROWNS,DST,CLE,9,7,12,4,BYE,6,16,5,23,15,7,3,-1,12,13,7,15,,9.6,153.0
113,CURTIS SAMUEL,WR,BUF,11,6.2,7.4,18.2,18.5,14.2,6.5,6.2,-,2.6,1.5,19,10.5,-,21.1,3,6.3,,10.1,152.2
114,JAKE ELLIOTT,K,PHI,18,12,11,18,11,2,7,10,4,BYE,3,9,7,10,5,17,8,,9.5,152.0
115,JASON MYERS,K,SEA,8,7,18,6,BYE,9,9,6,3,21,15,9,5,5,9,8,13,,9.4,151.0
116,CHRISTIAN KIRK,WR,HOU,1.9,22,15.4,16.4,14.4,13.9,19,8.6,-,14.4,7.8,12.9,3.6,-,-,-,-,,12.5,150.3
117,JOSH DOWNS,WR,IND,6,7.7,13.7,5.4,15.7,13.1,23.5,14.2,2,6,BYE,9.3,4.4,6.2,4.9,9.9,7.3,,9.3,149.3
118,DUSTIN HOPKINS,K,CLE,12,9,12,5,BYE,17,22,8,10,14,7,6,8,9,8,2,-,,9.9,149.0
119,BUFFALO BILLS,DST,BUF,5,10,32,9,9,7,2,6,1,6,21,2,BYE,6,9,5,17,,9.2,147.0
119,CAIRO SANTOS,K,CHI,7,7,4,4,17,9,8,1,5,12,17,14,BYE,11,6,10,15,,9.2,147.0
121,HARRISON BUTKER,K,KC,8,5,12,11,10,17,7,11,3,BYE,6,7,7,5,11,2,24,,9.1,146.0
121,MATT GAY,K,WAS,3,8,24,1,12,10,8,10,11,6,-,10,14,0,13,4,12,,9.1,146.0
123,RHAMONDRE STEVENSON,RB,NE,14.9,15,7.2,6,2.4,18,14.5,7,22.9,13.2,BYE,21.7,2.9,-,-,-,-,,12.1,145.7
124,JAXON SMITH-NJIGBA,WR,SEA,4.3,8.4,2,3.5,BYE,8.8,16.3,12.6,12.3,9.3,7,6.1,13.2,6.5,14.8,12.1,8.2,,9.1,145.4
125,TYLER BOYD,WR,FA,3,11.2,8.9,6.6,9.9,16.8,-,13.6,8.6,19.7,5.2,5.3,8.2,4.3,7.3,10.9,4.9,,9.0,144.4
126,JASON SANDERS,K,MIA,14,6,10,2,8,6,6,7,2,BYE,11,12,10,9,12,22,7,,9.0,144.0
127,MIAMI DOLPHINS,DST,MIA,2,9,8,-2,11,5,12,6,5,BYE,12,21,12,12,24,7,-1,,8.9,143.0
128,DALTON SCHULTZ,TE,HOU,2.4,7.4,1.9,13.2,19.5,16.1,BYE,2.5,27,11.1,11.2,1.2,-,-,9.8,14.1,3.9,,10.1,141.3
129,RASHID SHAHEED,WR,NO,19,10.3,6,6.3,4.8,18.3,7.2,24.3,5.2,7.4,BYE,2.9,-,0,6.6,18.4,3.4,,9.3,140.1
130,NEW YORK JETS,DST,NYJ,20,0,4,7,18,11,BYE,8,5,8,2,13,9,12,2,8,12,,8.7,139.0
131,LAS VEGAS RAIDERS,DST,LV,3,-2,1,4,12,9,4,13,19,8,8,0,BYE,12,25,21,1,,8.6,138.0
131,BLAKE GRUPE,K,NO,12,8,5,10,14,9,11,8,8,4,BYE,19,4,4,8,2,12,,8.6,138.0
133,TEE HIGGINS,WR,CIN,0,28.9,4.1,3.9,-,4,BYE,11.9,19,-,-,-,6.6,9.2,22.1,25,2.9,,11.5,137.6
134,BRANDON MCMANUS,K,GB,8,10,5,14,6,17,8,16,-,3,10,14,8,3,1,0,14,,8.6,137.0
134,SAN FRANCISCO 49ERS,DST,SF,13,5,8,2,16,7,2,4,BYE,20,9,14,4,9,12,3,9,,8.6,137.0
136,CAMERON DICKER,K,LAC,12,10,4,6,BYE,5,7,16,11,9,8,4,6,1,3,21,13,,8.5,136.0
137,MARK ANDREWS,TE,BAL,-,15.5,7.5,25,12.5,10.9,22.3,14,17,6.4,4.3,-,BYE,-,-,-,-,,13.5,135.4
138,NEW ORLEANS SAINTS,DST,NO,10,7,10,3,24,5,4,4,13,1,BYE,5,0,21,14,0,14,,8.4,135.0
138,INDIANAPOLIS COLTS,DST,IND,11,9,9,3,4,1,5,-1,26,16,BYE,11,17,7,14,0,3,,8.4,135.0
140,DALLAS GOEDERT,TE,PHI,0,8.2,9.1,4.5,25.7,9.2,18.7,7.6,8,BYE,-,-,-,7,7.1,14.1,15.7,,10.4,134.9
141,DALTON KINCAID,TE,BUF,6.6,9.3,2.3,6.7,3.9,-,15.5,17.5,16.1,16.1,10.6,8.8,BYE,7.1,0,1.7,12.7,,9.0,134.9
142,MARQUISE BROWN,WR,KC,8.7,17.4,17.1,16.6,16.1,7.4,7.9,15.3,6.4,3.8,3.2,14.8,0,-,0,-,-,,9.6,134.7
143,DARIUS SLAYTON,WR,NYG,4.5,9.2,6.2,4.3,5.5,10.9,3.2,0.9,9.9,5.1,18.2,3.6,BYE,3.4,10.3,18,20.6,,8.4,133.8
143,DIONTAE JOHNSON,WR,CLE,7.8,-,-,-,BYE,-,12.9,16.5,22,2.7,3.6,9,13.3,14.7,16.2,3.5,11.6,,11.2,133.8
145,KYLER MURRAY,QB,ARI,-,-,-,-,-,-,-,-,-,18.3,22.7,20.4,11.8,BYE,15.3,20.4,24.7,,19.1,133.6
146,YOUNGHOE KOO,K,ATL,7,13,7,1,7,5,13,12,19,5,BYE,6,8,5,1,19,5,,8.3,133.0
146,GREG ZUERLEIN,K,FA,11,-,6,4,18,14,-,7,8,16,0,1,7,17,0,14,10,,8.9,133.0
148,KYLE PITTS,TE,ATL,6.4,3.5,8.7,4.1,15.7,14.3,7.7,6.5,9.6,6,BYE,4.2,9.1,14.7,6.7,13.9,1.5,,8.3,132.6
149,JAKE BROWNING,QB,CIN,-0.1,-,-,-,-,-,BYE,-,-,-,10.7,13,26.7,24.7,20,16.4,21.1,,16.6,132.4
150,TYJAE SPEARS,RB,TEN,3.8,7.5,4.9,8.8,16.9,7.3,BYE,6.6,6.2,10,4.6,1.7,12.8,17.8,4.7,11.7,6.9,,8.3,132.2
151,ELIJAH MOORE,WR,BUF,9.2,7.1,11.8,2,-,6.7,9.9,5,3.4,15.4,12,5.4,12.3,7.2,3.7,3.9,17.1,,8.3,132.1
152,EVAN MCPHERSON,K,CIN,4,6,19,3,12,7,BYE,9,6,11,10,5,13,10,9,3,5,,8.3,132.0
153,TAYSOM HILL,TE,NO,0.4,8.7,3.1,3.2,3,12.3,16.8,22.5,20.6,4.3,BYE,8.1,15.4,-,1.5,0.2,11.5,,8.8,131.6
154,TYLER ALLGEIER,RB,ATL,24.4,4.8,4.9,2.2,6,5.1,14.2,3.1,11,4.8,BYE,6.4,2.6,4,6.1,15.8,15.8,,8.2,131.2
155,PITTSBURGH STEELERS,DST,PIT,4,26,11,-1,18,BYE,5,10,7,8,7,10,2,4,4,13,3,,8.2,131.0
156,TYLER BASS,K,BUF,13,8,15,14,2,2,5,6,4,2,17,12,BYE,8,7,6,9,,8.1,130.0
157,ALEXANDER MATTISON,RB,MIA,13.4,4.9,17.5,10.8,12.6,11.2,6.2,4.3,17.3,4.3,7,8.3,-,6.6,-,-0.1,5,,8.6,129.3
158,JAKE MOODY,K,SF,14,14,12,5,6,5,7,5,BYE,10,9,7,6,4,10,6,9,,8.1,129.0
159,JONATHAN TAYLOR,RB,IND,-,-,-,-,4.4,11.5,21,10.7,17.9,14.5,BYE,21.1,-,-,-,10.3,17.4,,14.3,128.8
160,CHRIS BOSWELL,K,PIT,1,12,15,6,11,BYE,8,4,8,13,4,11,4,6,1,12,12,,8.0,128.0
161,HOUSTON TEXANS,DST,HOU,8,-1,13,12,4,10,BYE,7,0,8,8,2,10,5,13,7,21,,7.9,127.0
161,WIL LUTZ,K,DEN,4,9,8,9,7,0,15,6,BYE,15,17,9,5,6,5,1,11,,7.9,127.0
161,NICK FOLK,K,NYJ,18,10,4,11,12,10,BYE,4,11,6,2,7,9,8,5,5,5,,7.9,127.0
164,ZACH WILSON,QB,MIA,9.2,11.4,6.4,19.2,9.6,10.9,-,12.1,7.2,14.9,7.7,-,-,19.2,-1,-,-,,10.6,126.9
165,MINNESOTA VIKINGS,DST,MIN,2,5,2,17,2,21,8,10,5,8,2,11,BYE,20,7,4,1,,7.8,125.0
165,CHASE MCLAUGHLIN,K,TB,10,9,3,10,BYE,6,7,6,16,8,2,8,3,11,11,14,1,,7.8,125.0
167,LOGAN THOMAS,TE,FA,8.3,10.2,-,7.3,20.7,1.2,9.1,16.4,7.1,9,8.8,3.5,2,-,1.7,14.6,5,,8.3,124.9
168,JERRY JEUDY,WR,CLE,-,5.5,13.1,8.2,11,4.4,11.4,13,-,6.5,10.8,3.1,8.1,3.6,10.4,7.4,8.4,,8.3,124.9
169,MATT PRATER,K,FA,12,9,13,4,2,11,5,5,0,18,6,0,8,-,14,6,9,,7.6,122.0
170,JAHAN DOTSON,WR,PHI,9,5.2,4.1,12.7,6,0,9.3,24.8,16.9,0,11.3,10.2,4.3,-,2.2,5.1,0,,7.6,121.1
171,ANTONIO GIBSON,RB,NE,0.9,8.3,3.4,3.6,10.4,8.6,5.1,9.2,12.6,16.5,BYE,6.7,11.2,-,8.5,10.2,5.6,,8.1,120.8
172,ANDERS CARLSON,K,FA,10,6,4,8,7,-,5,4,8,7,5,6,11,11,8,11,9,,7.5,120.0
173,HUNTER HENRY,TE,NE,16.6,17.2,3.7,9.1,0,1.7,4.7,5.8,13.9,5.1,BYE,0,3.5,19,19.6,-,-,,8.6,119.9
174,WANDALE ROBINSON,WR,NYG,-,-,6.1,9.7,6.9,14.2,3.2,1.7,13.5,2.6,6.7,6.6,BYE,17.5,6.5,4.6,19.9,,8.6,119.7
175,TYLER CONKLIN,TE,LAC,1.2,10,5.6,9.8,10.7,5.4,-,0,12.6,14,3.8,7.3,6.5,9.7,5.8,7.6,9.5,,7.5,119.5
176,JOSH REYNOLDS,WR,NYJ,12,23.6,-,9.9,17.6,8,6.3,0.3,-,3.5,2.1,9.5,2.2,13.4,6.1,2.6,2.3,,8.0,119.4
177,KANSAS CITY CHIEFS,DST,KC,4,10,11,5,6,14,10,10,12,BYE,7,2,2,6,7,6,7,,7.4,119.0
178,MAC JONES,QB,SF,25.1,14.7,13.3,2.7,0.4,6.9,20,13.2,12.1,8.3,-,1.6,-,-,-,-,-,,10.8,118.4
179,AJ DILLON,RB,PHI,5.6,7.3,3.3,1.1,13.6,-,11.5,10.2,5.3,9.1,10.1,11.1,9.7,9.8,-,7.2,2.7,,7.8,117.6
180,KJ OSBORN,WR,WAS,6.1,12.4,10.6,2.6,9.9,8.8,9.7,17.9,3.7,-,1.7,6.4,-,5.5,1.3,20.5,0,,7.8,117.1
181,JACKSONVILLE JAGUARS,DST,JAC,11,8,-4,20,5,12,9,11,BYE,1,7,4,3,6,5,1,18,,7.3,117.0
182,KAREEM HUNT,RB,KC,-,-,5.5,1.2,-,16.1,15.1,13.7,9.8,9.2,6.7,2.2,5.8,10,3,9.6,9.1,,8.4,117.0
183,TAMPA BAY BUCCANEERS,DST,TB,9,17,5,13,BYE,4,6,4,1,13,4,4,7,7,5,16,1,,7.3,116.0
183,CHICAGO BEARS,DST,CHI,0,2,0,1,10,10,17,1,0,7,9,14,BYE,14,17,3,11,,7.3,116.0
185,AARON JONES,RB,MIN,26.7,-,-,2.4,-,-,8.7,8.6,17.9,9.4,2.7,-,BYE,-,10.9,14.5,14,,11.6,115.8
186,SAMAJE PERINE,RB,CIN,11.8,5.4,4.4,5.5,11.5,1.6,7.1,4.1,-,7.3,13.7,13.6,2.6,9.4,5.8,6.9,4.6,,7.2,115.3
187,DENVER BRONCOS,DST,DEN,3,0,2,13,8,5,3,17,BYE,8,9,16,5,14,-2,5,9,,7.2,115.0
188,AIDAN OCONNELL,QB,LV,-,-,-,10.8,-,-,6,-,8.4,9.4,12.1,13.9,BYE,6,25.9,2.1,20.3,,11.5,115.0
189,KENNY PICKETT,QB,CLE,11.7,11.3,18.5,4.5,12.4,-,15.2,3.9,10.3,6.6,5.1,11.6,3.1,-,-,-,-,,9.5,114.2
190,NEW YORK GIANTS,DST,NYG,-1,-1,1,3,12,5,14,12,-1,0,23,12,BYE,8,1,10,16,,7.1,114.0
191,JONNU SMITH,TE,PIT,0,8.7,8.7,15.5,10.7,13.6,5.7,2.3,21,1.1,-,0,3,6.7,8.1,7.2,0,,7.0,112.3
192,CADE OTTON,TE,TB,3.9,10.1,2.6,10.3,BYE,2.5,9.3,8.7,23,3,8.9,8.5,0,9.6,6.4,1.7,3,,7.0,111.5
193,DANIEL CARLSON,K,LV,5,5,4,5,5,13,7,2,14,14,8,5,BYE,0,9,6,9,,6.9,111.0
194,DJ CHARK,WR,ATL,-,2.5,18.6,4.8,13.2,5.6,-,4.3,8.9,-,0,6.4,8.6,4.6,2.8,27.8,2.8,,7.9,110.9
195,CINCINNATI BENGALS,DST,CIN,7,6,11,5,16,12,BYE,9,6,6,2,5,3,11,7,0,4,,6.9,110.0
195,GREG JOSEPH,K,SF,5,4,6,3,9,11,12,6,11,10,8,4,-,3,6,6,6,,6.9,110.0
197,GERALD EVERETT,TE,FA,4.3,7.7,9,2.9,-,10.8,11.6,-,3.8,0,-,14.3,8.4,8.9,9.1,11.2,7.7,,7.8,109.7
198,EDDY PINEIRO,K,FA,5,13,11,9,6,3,-,10,8,7,5,6,4,7,9,6,-,,7.3,109.0
199,JOE FLACCO,QB,CLE,-,-,-,-,BYE,-,-,-,-,-,-,-,17.2,21.3,19.9,26.8,23.7,,21.8,108.8
200,TYLER HIGBEE,TE,LAR,7.9,4.2,12.1,11.4,4,3.8,1.7,9.5,0,BYE,2.7,19.9,5.5,-,7.6,6,12.2,,7.2,108.5
201,CHATARIUS ATWELL,WR,LAR,17.9,15.2,17.2,7.4,8.9,4,10.1,6.9,5.3,BYE,2.7,10.6,1.9,0,-,0,0,,7.2,108.1
202,CHIGOZIEM OKONKWO,TE,TEN,0,7.5,3.7,5.9,8.3,3.8,BYE,6.7,5.8,5.7,1.6,8.5,9.4,9.6,6.6,18.3,6.4,,6.7,107.8
203,ODELL BECKHAM,WR,FA,5.7,5.9,-,-,3.3,5.4,9.9,0,14.6,11,15.6,6.4,-,19.7,2.4,3.3,4.3,,7.7,107.5
204,KAIMI FAIRBAIRN,K,HOU,9,8,13,12,15,8,BYE,1,6,-,-,-,-,-,17,2,16,,9.7,107.0
204,SEATTLE SEAHAWKS,DST,SEA,1,13,3,30,BYE,6,8,10,1,5,4,8,0,6,5,7,0,,6.7,107.0
206,KHALIL HERBERT,RB,IND,11.4,6.8,3.5,22.2,7.6,-,-,-,-,-,6.1,5.8,-,0.8,2.2,19.1,20.9,,9.7,106.4
207,WILL LEVIS,QB,TEN,-,-,-,-,-,-,BYE,26.6,9.7,7,12.5,7.1,11.5,17.6,15.5,-,-1.4,,11.8,106.0
207,GREEN BAY PACKERS,DST,GB,15,3,5,3,9,BYE,2,7,12,1,5,15,6,4,6,1,12,,6.6,106.0
207,NEW ENGLAND PATRIOTS,DST,NE,6,5,9,3,1,3,5,5,8,6,BYE,12,7,5,7,15,9,,6.6,106.0
210,JALEEL MCLAUGHLIN,RB,DEN,0.3,6.5,1.5,19.4,17.9,6.2,5.6,5.9,BYE,3.2,6.5,0.4,4.1,4.2,3.8,10.7,9.2,,6.6,105.4
211,LOS ANGELES CHARGERS,DST,LAC,0,5,8,14,BYE,8,4,9,27,-4,3,3,17,4,-3,7,3,,6.6,105.0
212,DEMARIO DOUGLAS,WR,NE,8,1.9,3,6.5,3.4,-,11.4,7.9,10.5,14.4,BYE,10.9,-,-,6.3,12.4,7.3,,8.0,103.9
213,DARREN WALLER,TE,MIA,6.6,13.6,5,5.1,16.6,9.3,22.8,1.4,-,BYE,-,-,-,-,8,5.2,10.1,,9.4,103.7
213,JUSTICE HILL,RB,BAL,12.9,8.3,-,3.3,12.5,6.5,5.8,9.5,4,0.7,1.7,3.1,BYE,2.2,2.3,8.7,22.2,,6.9,103.7
215,NOAH BROWN,WR,WAS,4.9,-,-,-,-,5.7,-,8.7,27.3,24.2,-,-,0,0,22.2,6.8,1.8,,10.2,101.6
216,CHRISTIAN WATSON,WR,GB,-,-,-,10.5,11.6,BYE,5.7,6.3,4.7,4.3,10.2,20.4,27.6,-,-,-,-,,11.3,101.3
217,ROSCHON JOHNSON,RB,CHI,17.5,6.2,6.9,2.5,1.9,-,-,6.1,2.5,7.2,3,12.5,BYE,0.6,10,8.3,14.9,,7.2,100.1
218,ATLANTA FALCONS,DST,ATL,12,1,3,3,1,5,11,3,9,4,BYE,12,17,1,7,12,-1,,6.3,100.0
219,KENDRICK BOURNE,WR,NE,24.4,6.9,8.6,5.6,6.3,19.3,16.3,12.6,-,-,BYE,-,-,-,-,-,-,,12.5,100.0
220,MICHAEL WILSON,WR,ARI,3.9,8.6,10.6,26.6,2.8,9.2,5.6,9.8,-,6.4,-,-,-,BYE,0,0,15.5,,8.3,99.0
221,ZACH CHARBONNET,RB,SEA,1.1,5,5.5,5,BYE,3.9,-,8.4,2.3,10.2,12.9,9.8,16.9,5.8,1.6,0.6,9.1,,6.5,98.1
222,JOEY SLYE,K,TEN,8,11,5,7,8,6,1,9,8,10,8,5,1,-,2,4,5,,6.1,98.0
222,DETROIT LIONS,DST,DET,9,0,16,10,7,10,-2,12,BYE,-2,6,0,5,4,5,12,6,,6.1,98.0
224,RONDALE MOORE,WR,MIN,7.5,2.4,16.2,0,10.6,6.6,4.6,4.1,1.8,9.3,12.4,5.5,1.6,-,2.8,5.6,6.4,,6.1,97.4
225,KHALIL SHAKIR,WR,BUF,0,8.1,1.5,0,2.1,2.3,7.5,15.2,9.7,3.4,20.5,7.7,BYE,2.2,0,7.5,8.9,,6.0,96.6
226,PHILADELPHIA EAGLES,DST,PHI,13,7,12,4,5,6,10,2,7,BYE,6,4,-2,10,3,4,5,,6.0,96.0
227,TOMMY DEVITO,QB,NYG,-,-,-,-,-,-,0,7.2,10.7,14.5,22.5,10.2,BYE,17.4,10.7,2.7,-,,10.7,96.0
228,JOSH PALMER,WR,BUF,1.4,4.3,14.6,10.7,-,10,18.3,5.4,-,-,0,-,BYE,-,21.3,9.7,-,,9.6,95.7
229,DONTAYVION WICKS,WR,GB,0,12,8.5,0,2,BYE,3.4,4.8,6.9,8.1,12.1,-,7.3,4,15.7,10.9,-,,6.8,95.7
230,ALEC PIERCE,WR,IND,1.5,4.8,7.3,4.8,2,5.5,8.3,7.1,0,3.1,BYE,6.7,19,4.2,2.3,6,12.8,,6.0,95.4
231,TENNESSEE TITANS,DST,TEN,9,3,5,12,1,5,BYE,8,1,6,0,10,7,9,13,4,2,,5.9,95.0
232,TREY PALMER,WR,TB,8.8,3,1.8,8.6,BYE,6.7,1.5,5.2,8.1,4.1,6.8,5.7,4.5,1.8,1.5,8.2,16.4,,5.8,92.7
233,DONTA FOREMAN,RB,FA,4.4,-,-,-,-,7.7,33,4.6,8.3,17.2,7.4,-,-,9.2,-0.6,-,-,,10.1,91.2
