"173","Joey Slye","K","TEN","8","11","5","7","8","6","1","9","8","10","8","5","1","-","2","4","5","","6.1","98"
"173","Detroit Lions","DST","DET","9","0","16","10","7","10","-2","12","BYE","-2","6","0","5","4","5","12","6","","6.1","98"
"175","Rashid Shaheed","WR","NO","14","6.3","6","3.3","2.8","16.3","3.2","21.3","2.2","2.4","BYE","0.9","-","0","3.6","13.4","1.4","","6.5","97.1"
"176","Philadelphia Eagles","DST","PHI","13","7","12","4","5","6","10","2","7","BYE","6","4","-2","10","3","4","5","","6","96"
"177","Tommy DeVito","QB","NYG","-","-","-","-","-","-","0","7.2","10.7","14.5","22.5","10.2","BYE","17.4","10.7","2.7","-","","10.7","96"
"178","A.J. Dillon","RB","PHI","3.6","6.3","3.3","1.1","13.6","-","9.5","5.2","4.3","8.1","6.1","8.1","8.7","7.8","-","7.2","2.7","","6.4","95.6"
"179","Tee Higgins","WR","CIN","0","20.9","2.1","1.9","-","2","BYE","6.9","11","-","-","-","3.6","7.2","18.1","20","1.9","","8","95.6"
"180","Tennessee Titans","DST","TEN","9","3","5","12","1","5","BYE","8","1","6","0","10","7","9","13","4","2","","5.9","95"
"181","Christian Kirk","WR","HOU","0.9","11","11.4","8.4","8.4","10.9","13","4.6","-","8.4","4.8","8.9","2.6","-","-","-","-","","7.8","93.3"
"182","Curtis Samuel","WR","BUF","6","3.2","5.4","11.2","12.5","10.2","2.5","2.2","-","0.6","0.5","10","6.5","-","16.1","2","3.3","","6.1","92.2"
"183","Trey McBride","TE","ARI","2.3","3.2","0.2","0.5","1.7","6.2","2.9","15.5","2.2","13.1","4.3","6","14.9","BYE","10.2","3.1","4.8","","5.7","91.1"
"184","Riley Patterson","K","FA","3","7","8","10","6","8","0","17","-","12","3","0","9","1","-","-","7","","6.5","91"
"185","Deshaun Watson","QB","CLE","21.7","12.6","21.2","-","BYE","-","-0.8","-","19","17.2","-","-","-","-","-","-","-","","15.1","90.8"
"185","Aaron Jones Sr.","RB","MIN","24.7","-","-","1.4","-","-","5.7","4.6","13.9","5.4","1.7","-","BYE","-","6.9","13.5","13","","9.1","90.8"
"187","Mark Andrews","TE","BAL","-","10.5","3.5","20","6.5","6.9","18.3","10","8","4.4","2.3","-","BYE","-","-","-","-","","9","90.4"
"188","Darius Slayton","WR","NYG","1.5","6.2","3.2","2.3","3.5","6.9","2.2","-0.1","5.9","2.1","14.2","1.6","BYE","1.4","6.3","15","16.6","","5.6","88.8"
"189","Khalil Herbert","RB","IND","8.4","5.8","1.5","18.2","7.6","-","-","-","-","-","4.1","3.8","-","0.8","1.2","18.1","18.9","","8","88.4"
"190","Dalton Schultz","TE","HOU","0.4","3.4","0.9","10.2","12.5","12.1","BYE","0.5","17","7.1","9.2","0.2","-","-","5.8","6.1","1.9","","6.2","87.3"
"191","Diontae Johnson","WR","CLE","4.8","-","-","-","BYE","-","7.9","8.5","15","1.7","1.6","5","9.3","11.7","12.2","1.5","7.6","","7.2","86.8"
"192","Jaxon Smith-Njigba","WR","SEA","1.3","3.4","1","0.5","BYE","4.8","12.3","9.6","6.3","5.3","4","4.1","6.2","2.5","10.8","6.1","7.2","","5.3","85.4"
"193","Josh Reynolds","WR","NYJ","8","18.6","-","6.9","13.6","5","4.3","-0.7","-","1.5","1.1","7.5","1.2","10.4","4.1","1.6","1.3","","5.6","84.4"
"194","Josh Downs","WR","IND","3","3.7","5.7","3.4","9.7","8.1","18.5","7.2","1","4","BYE","4.3","1.4","3.2","1.9","3.9","5.3","","5.3","84.3"
"195","Marquise Brown","WR","KC","5.7","11.4","12.1","9.6","12.1","3.4","4.9","9.3","2.4","2.8","1.2","8.8","0","-","0","-","-","","6","83.7"
"196","Tyjae Spears","RB","TEN","2.8","5.5","0.9","5.8","12.9","6.3","BYE","3.6","2.2","6","2.6","0.7","8.8","11.8","3.7","6.7","2.9","","5.2","83.2"
"197","Kyle Pitts Sr.","TE","ATL","4.4","1.5","3.7","2.1","8.7","10.3","4.7","3.5","5.6","3","BYE","2.2","5.1","11.7","3.7","10.9","0.5","","5.1","81.6"
"198","D'Onta Foreman","RB","FA","2.4","-","-","-","-","6.7","30","3.6","8.3","15.2","7.4","-","-","7.2","-0.6","-","-","","8.9","80.2"
"199","Justice Hill","RB","BAL","12.9","5.3","-","3.3","8.5","3.5","4.8","5.5","4","0.7","0.7","3.1","BYE","1.2","2.3","5.7","17.2","","5.2","78.7"
"200","Tyler Boyd","WR","FA","1","5.2","3.9","2.6","3.9","9.8","-","10.6","5.6","11.7","2.2","2.3","3.2","2.3","5.3","5.9","2.9","","4.9","78.4"
"201","Chad Ryland","K","ARI","2","6","10","3","0","6","12","5","6","6","-","1","0","3","5","10","3","","4.9","78"
"202","DJ Chark Jr.","WR","ATL","-","1.5","14.6","2.8","10.2","2.6","-","2.3","6.9","-","0","3.4","5.6","2.6","1.8","21.8","1.8","","5.6","77.9"
"203","Hunter Henry","TE","NE","11.6","11.2","1.7","5.1","0","0.7","2.7","2.8","9.9","2.1","BYE","0","1.5","16","12.6","-","-","","5.6","77.9"
"204","Los Angeles Rams","DST","LAR","6","0","5","4","3","10","2","1","9","BYE","5","5","7","2","6","4","8","","4.8","77"
"205","Dallas Goedert","TE","PHI","0","2.2","4.1","2.5","17.7","4.2","13.7","3.6","5","BYE","-","-","-","3","3.1","7.1","10.7","","5.9","76.9"
"206","Brett Maher","K","FA","15","13","11","16","2","15","4","-","-","-","-","-","-","-","-","-","-","","10.9","76"
"207","Antonio Gibson","RB","NE","-0.1","5.3","0.4","2.6","6.4","7.6","3.1","4.2","7.6","11.5","BYE","3.7","7.2","-","3.5","9.2","3.6","","5.1","75.8"
"208","Bailey Zappe","QB","KC","-","-","-","2.3","0.9","-","-","-","-","0","-","1.2","7.2","21.9","10.4","16.4","15.1","","8.4","75.4"
"209","Jaleel McLaughlin","RB","DEN","-0.7","6.5","1.5","16.4","14.9","4.2","4.6","3.9","BYE","1.2","1.5","0.4","2.1","3.2","1.8","6.7","6.2","","4.7","74.4"
"210","Jahan Dotson","WR","PHI","4","2.2","2.1","8.7","3","0","4.3","16.8","12.9","0","8.3","5.2","2.3","-","1.2","3.1","0","","4.6","74.1"
"211","Jerry Jeudy","WR","CLE","-","2.5","8.1","5.2","5","1.4","6.4","11","-","3.5","5.8","1.1","5.1","1.6","7.4","4.4","5.4","","4.9","73.9"
"212","Anthony Richardson Sr.","QB","IND","21.9","17.7","-","29.6","4.4","-","-","-","-","-","BYE","-","-","-","-","-","-","","18.4","73.7"
"213","Ryan Tannehill","QB","FA","5.4","21","4.2","13.7","10.8","2","-","-","-","-","-","-","-","-","-","9.8","6.7","","9.2","73.6"
"214","Christian Watson","WR","GB","-","-","-","8.5","8.6","BYE","2.7","3.3","3.7","2.3","8.2","15.4","20.6","-","-","-","-","","8.1","73.3"
"215","Elijah Moore","WR","BUF","6.2","4.1","2.8","0","-","2.7","5.9","3","1.4","10.4","6","2.4","8.3","4.2","1.7","1.9","12.1","","4.6","73.1"
"215","Jimmy Garoppolo","QB","LAR","16.1","9.5","20.7","-","11.7","9.9","-","5.2","-","BYE","-","-","-","-","-","-","-","","12.2","73.1"
"217","Odell Beckham Jr.","WR","FA","3.7","2.9","-","-","1.3","3.4","4.9","0","9.6","10","11.6","3.4","-","15.7","1.4","1.3","3.3","","5.2","72.5"
"218","Tyrod Taylor","QB","NYJ","0.2","-","0.2","0","4.8","10.4","21.7","3.6","-","-","-","-","-","-","0.5","10.4","19.8","","7.2","71.7"
"219","Ty Chandler","RB","MIN","1.8","0.9","3.1","0","1.5","0","1.2","0","-","10.5","11","1.1","BYE","4.2","21.7","7.7","6.4","","4.7","71.1"
"219","Tutu Atwell","WR","LAR","11.9","8.2","13.2","2.4","6.9","3","9.1","4.9","1.3","BYE","1.7","7.6","0.9","0","-","0","0","","4.7","71.1"
"219","K.J. Osborn","WR","WAS","3.1","9.4","9.6","1.6","4.9","4.8","4.7","9.9","1.7","-","0.7","3.4","-","1.5","0.3","15.5","0","","4.7","71.1"
"222","Logan Thomas","TE","FA","4.3","8.2","-","4.3","11.7","0.2","5.1","10.4","3.1","4","3.8","1.5","2","-","0.7","9.6","2","","4.7","70.9"
"223","Taylor Heinicke","QB","LAC","-","-","-","-","BYE","-","-","12.4","15.7","9.6","-","-","-","-","-","14.2","18.1","","14","70"
"223","Lucas Havrisik","K","FA","-","-","-","-","-","-","-","7","5","-","5","7","11","13","8","12","2","","7.8","70"
"225","Dameon Pierce","RB","HOU","4.7","3.5","11.9","10.8","8.2","3.4","BYE","4.6","-","-","-","1.8","10.1","0.7","0.3","7.6","2.1","","5.4","69.7"
"226","Dalton Kincaid","TE","BUF","2.6","4.3","0.3","2.7","1.9","-","7.5","12.5","6.1","11.1","4.6","3.8","BYE","2.1","0","0.7","8.7","","4.6","68.9"
"227","Noah Brown","WR","WAS","1.9","-","-","-","-","3.7","-","5.7","21.3","17.2","-","-","0","0","14.2","3.8","0.8","","6.9","68.6"
"228","Samaje Perine","RB","CIN","7.8","2.4","2.4","3.5","7.5","-0.4","4.1","2.1","-","4.3","6.7","12.6","0.6","4.4","4.8","2.9","2.6","","4.3","68.3"
"229","Zach Charbonnet","RB","SEA","1.1","3","4.5","4","BYE","1.9","-","6.4","1.3","6.2","6.9","5.8","15.9","4.8","1.6","-0.4","4.1","","4.5","67.1"
"230","Michael Wilson","WR","ARI","1.9","5.6","8.6","19.6","1.8","6.2","2.6","5.8","-","3.4","-","-","-","BYE","0","0","11.5","","5.6","67"
"231","Cade Otton","TE","TB","1.9","4.1","1.6","7.3","BYE","1.5","4.3","4.7","17","1","4.9","4.5","0","7.6","4.4","0.7","1","","4.2","66.5"
"232","Roschon Johnson","RB","CHI","11.5","4.2","4.9","1.5","1.9","-","-","3.1","1.5","3.2","3","7.5","BYE","0.6","6","5.3","11.9","","4.7","66.1"
"233","Latavius Murray","RB","FA","1.7","9.1","8.1","5.6","0.7","4.5","2.8","1.1","1","12.9","3.5","4.8","-","3","7.1","0","0","","4.1","65.9"
"234","Jonnu Smith","TE","PIT","0","4.7","3.7","9.5","4.7","9.6","2.7","1.3","16","0.1","-","0","1","2.7","6.1","3.2","0","","4.1","65.3"
"235","Arizona Cardinals","DST","ARI","19","4","5","-3","4","5","9","3","1","3","10","-2","6","BYE","-4","3","2","","4.1","65"
"236","Wan'Dale Robinson","WR","NYG","-","-","2.1","4.7","1.9","6.2","2.2","1.7","9.5","0.6","3.7","2.6","BYE","11.5","2.5","1.6","13.9","","4.6","64.7"
"237","Rico Dowdle","RB","CAR","2.4","4.3","10.6","1.7","1.5","1.2","BYE","2.5","0.8","13.9","2","8.6","2.2","11.2","1.2","0.4","-","","4.3","64.5"
"238","Carolina Panthers","DST","CAR","4","7","0","13","-2","4","BYE","8","4","7","0","2","3","3","8","0","3","","4","64"
"239","Joshua Palmer","WR","BUF","0.4","1.3","10.6","7.7","-","6","13.3","2.4","-","-","0","-","BYE","-","17.3","4.7","-","","6.4","63.7"
"240","Khalil Shakir","WR","BUF","0","7.1","0.5","0","1.1","1.3","3.5","9.2","5.7","2.4","17.5","4.7","BYE","1.2","0","4.5","4.9","","4","63.6"
"241","Alec Pierce","WR","IND","0.5","2.8","4.3","3.8","1","2.5","5.3","4.1","0","2.1","BYE","2.7","16","2.2","1.3","3","11.8","","4","63.4"
"242","Kendrick Bourne","WR","NE","18.4","2.9","4.6","3.6","4.3","9.3","10.3","9.6","-","-","BYE","-","-","-","-","-","-","","7.9","63"
"243","Daniel Jones","QB","IND","6.5","31.7","5","10.7","7.2","-","-","-","1.9","-","BYE","-","-","-","-","-","-","","10.5","63"
"244","Dontayvion Wicks","WR","GB","0","10","4.5","0","1","BYE","2.4","2.8","2.9","5.1","9.1","-","4.3","2","9.7","8.9","-","","4.5","62.7"
"245","Isaiah Likely","TE","BAL","0.4","0.8","2","0","0","0","0","1","4.2","0.5","0","4","BYE","14.3","13","5.6","16.2","","3.9","62"
"246","Justin Watson","WR","HOU","4.5","4.2","5.1","0.5","5.6","0","BYE","4.2","1.5","-","11.3","6.3","0","1.8","3.1","9.8","4.1","","4.1","62"
"247","Tyler Higbee","TE","LAR","4.9","1.2","7.1","6.4","2","1.8","0.7","4.5","0","BYE","1.7","14.9","3.5","-","3.6","3","6.2","","4.1","61.5"
"248","Demarcus Robinson","WR","SF","-","-","-","-","-","-","-","-","1.5","-","2.4","1.3","11.5","10.6","12.7","14.2","7.2","","7.7","61.4"
"248","Rondale Moore","WR","MIN","4.5","1.4","12.2","0","7.6","2.6","2.6","2.1","0.8","4.3","11.4","3.5","0.6","-","0.8","3.6","3.4","","3.8","61.4"
"250","Kenneth Gainwell","RB","PIT","7.4","-","4.8","4.1","2.4","1.7","7.6","0.6","8.3","-","0.5","3.6","4.7","2.8","2.1","7.9","2.7","","4.1","61.2"
"251","Keaton Mitchell","RB","BAL","-","-","-","-","-","-","0.9","-","19.4","12.6","4.1","8.9","BYE","6.2","8.8","-","-","","8.7","60.9"
"252","Tyler Conklin","TE","LAC","0.2","5","2.6","5.8","6.7","2.4","-","0","6.6","7","1.8","3.3","3.5","5.7","1.8","3.6","4.5","","3.8","60.5"
"253","Gerald Everett","TE","FA","2.3","4.7","3","0.9","-","7.8","8.6","-","1.8","0","-","10.3","4.4","3.9","4.1","4.2","3.7","","4.3","59.7"
"254","Jerick McKinnon","RB","FA","1","2.2","14.8","0.7","2.5","2","2.6","0.8","8.4","-","1.5","-","-","9.7","13.2","-","-","","4.9","59.4"
"255","Tyson Bagent","QB","CHI","-","-","-","-","-","6.7","12.9","13.2","18.8","7.7","-","-","BYE","-","-","-","-","","11.9","59.3"
"256","Miles Sanders","RB","DAL","7.8","4.7","12.2","3.2","1.2","-","BYE","0","6.1","1","5.2","2.8","2.9","7.4","1.3","0.8","2.2","","3.9","58.8"
"257","Nelson Agholor","WR","FA","0","12.3","3.9","0.4","6.4","4","7.2","0","0.2","0","9.7","2.1","-","3.2","0","7","1.8","","3.6","58.2"
"258","Washington Commanders","DST","WAS","11","10","1","2","-1","10","9","2","3","0","9","-4","-4","BYE","6","3","1","","3.6","58"
"259","Kalif Raymond","WR","DET","2","11.7","5.5","3.8","4.5","2.6","2","2.2","BYE","4.6","0.5","9.6","0.9","1.5","1.2","3.7","1.1","","3.6","57.4"
"260","Nick Westbrook-Ikhine","WR","MIA","5.8","8.5","-","11.1","0.9","2.5","-","9.3","2.3","0.9","0.7","4.1","2.8","4.8","3.3","-","-","","4.4","57"
"261","DeMario Douglas","WR","NE","4","-0.1","2","4.5","2.4","-","7.4","2.9","5.5","8.4","BYE","4.9","-","-","3.3","7.4","4.3","","4.4","56.9"
"262","Juwan Johnson","TE","NO","3.6","1.3","1.2","-","-","-","-","0.5","8.9","0.2","BYE","4.5","0","1","9.8","10.8","15","","4.7","56.8"
"263","Darren Waller","TE","MIA","3.6","7.6","2","2.1","8.6","4.3","15.8","0.4","-","BYE","-","-","-","-","4","3.2","5.1","","5.2","56.7"
"264","Jameson Williams","WR","DET","-","-","-","-","0.2","11.3","0","1.6","BYE","1.8","10.4","5.1","9","0.4","4.7","4.3","7.5","","4.7","56.3"
"265","Chig Okonkwo","TE","TEN","0","3.5","0.7","2.9","3.3","1.8","BYE","2.7","2.8","2.7","0.6","4.5","6.4","4.6","3.6","12.3","3.4","","3.5","55.8"
"266","Trey Palmer","WR","TB","6.8","2","0.8","6.6","BYE","4.7","0.5","2.2","5.1","2.1","2.8","1.7","2.5","0.8","0.5","4.2","12.4","","3.5","55.7"
"267","Michael Gallup","WR","WAS","1","0.3","9.2","6","1.5","2.4","-","2","1.9","13","3.1","1.3","0","10.8","0.9","0.4","0","","3.4","53.8"
"268","Quentin Johnston","WR","LAC","0.9","0.7","1","1.8","BYE","0","2","5","1.6","9.4","2.1","0.7","5.2","9.1","8.3","3","2.9","","3.4","53.7"
"269","Mitchell Trubisky","QB","BUF","-","-","-","0.7","-","-","-","9.3","-","-","-","-","7.2","21.6","14.9","-","-","","10.7","53.7"
"270","Joshua Kelley","RB","FA","15.1","3.9","1.7","6.5","-","0.4","13.5","2.1","2.2","1.6","1.3","1.4","2.5","0.6","0.8","-0.2","0.2","","3.4","53.6"
"271","Emari Demercado","RB","ARI","0","0.5","0.2","2.4","11.7","1.7","7.5","7.9","-","-","-","1.5","0","BYE","13","5","0.9","","4","52.3"
"272","Nick Mullens","QB","JAC","-","-","-","-","-","-","-","-","BYE","-","-","-","-","3.3","19.1","20.5","9.1","","13","52.1"
"273","Clyde Edwards-Helaire","RB","NO","2.9","1.7","11.7","1.3","0.4","1.6","0.5","0.4","-","-","2","0.5","1.4","6.8","16.1","4.8","-","","3.7","52.1"
"274","Easton Stick","QB","ATL","-","-","-","-","-","-","-","-","-","-","BYE","-","-","5.2","18.4","16.6","11.9","","13","52"
"275","Michael Thomas","WR","FA","6.1","5.5","5","5.3","6.5","4.5","10.2","6.8","0","0.9","-","-","-","-","-","-","-","","5.1","50.8"
"276","Graham Gano","K","NYG","0","7","9","5","13","10","2","4","-","-","-","-","BYE","-","-","-","-","","6.3","50"
"277","Robert Woods","WR","PIT","5.7","7.4","3.4","2.6","3","6.6","-","-","-","1.5","4.4","4","0","-0.2","3","2.1","5.8","","3.5","49.3"
"278","Darnell Mooney","WR","ATL","11.3","-","0","5.1","0","4.8","3.4","4.4","8.2","1.4","2.4","0.6","-","4.4","1.4","0.5","-","","3.4","47.9"
"279","KaVontae Turpin","WR","DAL","8.5","1.5","0","5.1","8.6","0","BYE","1.3","6.5","-","2.3","9.4","1","2.2","0","0.8","0","","3.1","47.2"
"280","Marvin Mims Jr.","WR","DEN","0.9","18.3","13.6","4.7","-1.6","0","-1.1","0","BYE","-0.3","1.2","3.5","1.3","1.1","1.1","4.3","-","","3.1","47"
"281","Zamir White","RB","LV","0.7","0.2","0","1.5","-","0.9","2.8","0","-0.2","0.5","-","0","BYE","0.8","14.5","14.5","10.6","","3.3","46.8"
"282","Brandon Johnson","WR","PIT","3.1","18.6","1.2","6.4","0.9","0","0","-","-","-","-","-","0","0","0","12.7","2.7","","3.8","45.6"
"283","Cedrick Wilson Jr.","WR","NO","-","-","-","1.6","5.2","0","4.8","6.1","9.1","-","2.3","0","0","3","0.2","4.2","8.7","","3.5","45.2"
"284","Rashod Bateman","WR","BAL","3.5","1.8","0.6","-","0.8","1.5","3.6","5.2","2.8","2.5","7","2.1","BYE","2.4","3.9","1.4","5.4","","3","44.5"
"285","Michael Mayer","TE","LV","0","0.2","2","0","3.9","7.5","1.3","1.9","1.1","7.9","4.6","2.7","BYE","1.4","9.9","-","-","","3.2","44.4"
"286","Tucker Kraft","TE","GB","0","0","0","0.5","0","BYE","0","0","0","0.6","3.2","7.5","3.7","6.4","11.7","6","4.8","","2.8","44.4"
"287","Donald Parham Jr.","TE","PIT","8.2","0.7","12.4","0","-","1.9","0.9","10.3","0","1.8","5.7","0","1.2","1.1","-","-","-","","3.4","44.2"
"288","Tre Tucker","WR","LV","-","3.4","0","0","1.6","6.1","1.8","0","5.6","0.9","3","0","BYE","0","17.7","0.1","3.6","","2.9","43.8"
"289","Royce Freeman","RB","FA","-","-","0","0","-","-","6.6","10.4","3.2","-","7.3","13.7","0","0.9","1.6","-","-","","4.4","43.7"
"290","Chris Moore","WR","WAS","0","4.9","4.1","4.4","0","0.6","-","0","2.9","2.1","8.7","4.2","1.2","2.2","3.9","0.9","3.2","","2.7","43.3"
"291","Pat Freiermuth","TE","PIT","6.3","0.2","10.1","0.7","-","BYE","-","-","-","-","0.7","12","2.9","3.8","1.6","0","4.4","","3.9","42.7"
"292","Noah Gray","TE","KC","3.1","3.8","0.9","9.4","2.1","1.5","0.8","2.5","3.4","BYE","0","3","6.2","0","3.7","0.5","1.7","","2.7","42.6"
"293","Jonathan Mingo","WR","DAL","1.7","2.6","2.1","-","4.8","2.1","BYE","6.2","0.5","2","0.6","6","6.9","2.2","3.2","0.9","0","","2.8","41.8"
"294","Noah Fant","TE","CIN","0","5.6","4.1","6.3","-","0.9","2.5","3.2","0","0.6","0.4","2.5","4.3","3.5","1.6","0","5.9","","2.6","41.4"
"295","Kylen Granson","TE","PHI","3.9","7.6","0.9","2.4","1.5","6.7","-","-","0","0.5","-","0","7.4","1.7","0.6","6.2","1.3","","2.9","40.7"
"296","Luke Musgrave","TE","GB","5","2.5","4.9","0.1","3.4","BYE","3","0.9","11.1","6.4","2.8","-","-","-","-","-","-","","4","40.1"
"297","Tanner Hudson","TE","CIN","-","-","3","1.8","-","-","BYE","-","4.5","3.3","4.9","1.8","3.5","8.1","4.9","0.5","3.8","","3.6","40.1"
"298","Zay Jones","WR","ARI","11.5","0","-","-","8.3","-","-","-","-","-","2","1","7.8","2.9","5.9","-","-","","4.9","39.4"
"299","Greg Dortch","WR","ARI","0","0","0","0","0","0","0","-","0.2","0","7.6","8.7","1.9","BYE","2","10.5","8.2","","2.6","39.1"
"300","DeVante Parker","WR","FA","-","5.7","1.9","3.3","2","0.7","0.8","1.4","-","-","-","4.2","6.4","-","4.4","6.5","1.5","","3.2","38.8"
"301","Brandon Powell","WR","FA","0","-2","0.5","0","5.2","1.9","6.9","1.2","7.5","3.5","3.2","4.7","-","0","0","5.3","0","","2.4","37.9"
"302","Xavier Gipson","WR","NYJ","6","0","0","1.7","-2","1.8","BYE","0.3","3.2","2.4","-1.3","1.5","7.8","7.2","2.9","1.7","4.1","","2.3","37.3"
"303","Allen Lazard","WR","NYJ","4.6","2.3","3.9","12.1","3.3","0.8","BYE","4.5","1.8","1.7","0","-","0","0","2.1","0","-","","2.7","37.1"
"304","Jake Bobo","WR","SEA","0","0.3","6.5","0","BYE","4.3","12.1","8.6","0","1.3","0.8","0.6","0.9","0","0.4","0.8","0.4","","2.3","37"
"305","Jordan Mason","RB","MIN","-","0","1.1","2.3","12.9","8.7","0","0","-","0","0","0","1","8.6","2","0","0.3","","2.5","36.9"
"306","Jalin Hyatt","WR","NYG","0","8.9","0","1","0","2.1","7.5","0","1.9","0","0.7","10.9","BYE","1.3","0","0","2.5","","2.3","36.8"
"307","Tommy Tremble","TE","CAR","0","0","1.5","0","6.1","2.5","BYE","6.4","1.2","1.6","6.4","0.7","-","0.2","3.2","5.9","0.6","","2.4","36.3"
"307","Adam Trautman","TE","DEN","3.4","0","0","0","8.6","0.4","0.5","0","BYE","1.5","3.3","6.8","0.6","7.9","2.4","0","0.9","","2.3","36.3"
"309","Colby Parkinson","TE","LAR","0.8","4.1","3.8","0","-","1.9","2.6","0","0.6","0.3","0","0.9","0","8.8","0.6","7.7","3.8","","2.2","35.9"
"309","Mike Gesicki","TE","CIN","3.6","3.3","1.8","1.2","1.7","2.8","6.5","1.1","0","2.2","-","0","0","0","0.7","7.5","3.5","","2.2","35.9"
"309","Chris Rodriguez Jr.","RB","WAS","0.7","0","0","-","-","2.3","3.1","-","0","-","2.8","2.1","2.9","BYE","3.5","18.5","-","","3.3","35.9"
"312","Cam Akers","RB","NO","8.9","-","-","5.1","1.8","1.5","6.1","8.5","3.8","-","BYE","-","-","-","-","-","-","","5.1","35.7"
"313","Marquez Valdes-Scantling","WR","SEA","4.8","1.3","3.7","0.6","1.2","0","14.4","0.7","2.2","-","0","-0.1","2.5","2.2","1.7","0","0.3","","2.2","35.5"
"314","Isaiah Hodgins","WR","SF","0.4","10","0","2.4","1.9","0","1.3","0","0","0","2.2","7.2","-","8.2","0","0","1.8","","2.2","35.4"
"315","Calvin Austin III","WR","PIT","3.7","0.8","13.2","2.9","0","BYE","0.1","2.9","1","0.9","0","0.5","1","1.2","0","6.7","0","","2.2","34.9"
"316","Trenton Irwin","WR","JAC","0","-","-","1.7","6","0","-","2.4","0","11.4","3.6","2.5","2.5","0","0","3.7","0.4","","2.4","34.2"
"317","Lil'Jordan Humphrey","WR","NYG","7.1","0.4","-","1.1","0","0","0","0","-","1.4","0","1.3","1.2","1.2","7.6","0","12.9","","2.3","34.2"
"318","Chase Brown","RB","CIN","-","0.2","0","-0.3","0.2","1.2","BYE","-","-","-","-","0","6.1","16.5","5.1","2.4","2.8","","3.1","34.2"
"319","Brevin Jordan","TE","HOU","-","2.7","7.3","0","0","1.1","BYE","-","-","-","0","0.9","6.4","3.5","1.4","2.7","7.9","","2.8","33.9"
"320","Durham Smythe","TE","CHI","4.4","2.3","1.5","4.1","0","0","0","2.8","1.7","-","-","1","0","1.6","3.2","5.6","5.4","","2.2","33.6"
"321","Darrell Henderson Jr.","RB","FA","-","-","-","-","-","-","12.6","8.5","3.5","-","8.9","-","-","-","-","-","-","","8.4","33.5"
"322","Jamaal Williams","RB","FA","5.2","2.9","-","-","-","-","1.4","3.8","1.2","1","-","1","1.6","4.3","2.6","1.3","7.1","","2.8","33.4"
"323","Michael Carter","RB","ARI","1.8","1.1","0.3","2.1","2.2","0.5","-","0.2","2.4","0","-","3.4","2.5","BYE","3.7","0","12.7","","2.4","32.9"
"324","Skyy Moore","WR","KC","0.4","13","4.2","1.9","1.1","2.2","1.5","0.8","3.3","BYE","0.4","3.4","0.5","0","0","-","-","","2.3","32.7"
"325","Jauan Jennings","WR","SF","0","5.1","3.1","-","1.9","2.6","5.4","0","BYE","0.8","0","0.7","10.4","0","2.5","-","-","","2.5","32.5"
"326","Mo Alie-Cox","TE","IND","0","1.5","0","9.5","1.7","0","-0.6","1.1","0","0","BYE","3","0","6.2","8.1","0","1.8","","2","32.3"
"327","Drew Lock","QB","SEA","-","-","-","3.6","BYE","-","-","-","-","-","-0.9","-","-","17.3","12.1","-","-","","8","32.1"
"328","JuJu Smith-Schuster","WR","KC","3.3","2.8","0.5","1.4","0.6","-","-","6.3","5.1","0.9","-","1","1.1","9","-","-","-","","2.9","32"
"329","Mason Rudolph","QB","PIT","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","0.1","20","11.5","","10.5","31.6"
"330","Pierre Strong Jr.","RB","CLE","0","6.1","2.7","4.9","BYE","0","2.5","8.2","0.2","0","0.5","0","2","0","1.1","2.2","0.9","","2","31.3"
"331","A.T. Perry","WR","DEN","-","-","-","-","-","-","-","0","0","9.8","-","0.7","3","4.4","3.4","9.5","0.5","","3.5","31.3"
"332","Mike Williams","WR","FA","4.5","8.6","18.1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","10.4","31.2"
"333","Braxton Berrios","WR","HOU","4.2","2.8","3.3","11.4","1.3","2","0.7","0.8","0","-","-","0","0","1.3","1.2","0","1","","2","30"
"334","Jalen Tolbert","WR","DAL","0","1.8","0","5.3","0","-2","BYE","0","10.9","0.2","1.2","4.9","1.7","0","0","5.1","0.9","","1.9","30"
"335","Matt Breida","RB","FA","0.6","0.5","7.8","7.8","2.4","1.3","0.9","1.7","1.1","0.3","-0.1","1.6","-","1.6","2.1","0.3","0","","1.9","29.9"
"336","Matt Ammendola","K","FA","-","-","-","-","-","-","-","-","-","13","3","3","10","0","-","-","-","","5.8","29"
"336","Randy Bullock","K","FA","-","-","-","-","-","-","-","-","0","6","7","5","-","6","5","-","-","","4.8","29"
"338","Elijah Mitchell","RB","KC","1","-","4.4","-","-","-0.3","-0.1","0.2","-","2.3","2.4","3.6","1.3","-","-","-","14","","2.9","28.8"
"339","Josh Oliver","TE","MIN","3.2","1.3","6.4","0","-0.5","0","0.6","0","0.1","0","10.7","0","BYE","0","1.4","3.3","1.7","","1.8","28.2"
"340","Trevor Siemian","QB","FA","-","-","-","-","-","-","-","-","-","-","-","-","1.4","-","0.4","11.5","14.7","","7","28.1"
"341","Allen Robinson II","WR","FA","6.4","1.2","2.4","0.8","2.9","-","0.7","0","1","0","2","1.1","1.9","2.1","1.9","3.6","0","","1.8","28"
"342","Jimmy Graham","TE","FA","-","0","6.8","-","0","0","0","-","-","-","-","-","6.6","7.6","6.9","0","0","","2.8","27.9"
